id,type,name,country,lat,lon
F001007681,Customer,Quantum Ranger X63,PT,39.3999,-8.2245
F001007683,Customer,Galactic Ranger FQ4,PT,39.3999,-8.2245
F001007684,Customer,Mystic Titan 9O7,PT,39.3999,-8.2245
F001007685,Customer,Turbo Voyager 6FO,PT,39.3999,-8.2245
F001007686,Customer,Turbo Phoenix DFT,PT,39.3999,-8.2245
F001007700,Customer,Quantum Pulse L68,FR,46.2276,2.2137
F001007707,Customer,Neon Voyager BHL,IT,41.8719,12.5674
F001007712,Customer,Turbo Dragon INC,IT,41.8719,12.5674
F001007714,Customer,Mystic Nova X9C,IT,41.8719,12.5674
F001007715,Customer,Hyper Specter FCX,IT,41.8719,12.5674
F001007717,Customer,Inferno Blaze EOJ,IT,41.8719,12.5674
F001007718,Customer,Cosmic Nova BXW,IT,41.8719,12.5674
F001007719,Customer,Cosmic Pulse 9VU,IT,41.8719,12.5674
F001007722,Customer,Mystic Pulse N99,IT,41.8719,12.5674
F001007724,Customer,Mystic Specter JVF,IT,41.8719,12.5674
F001007725,Customer,Galactic Blaze MAX,IT,41.8719,12.5674
F001007726,Customer,Epic Phoenix ETU,IT,41.8719,12.5674
F001007727,Customer,Hyper Specter 50J,IT,41.8719,12.5674
F001007732,Customer,Hyper Blaze B54,IT,41.8719,12.5674
F001007733,Customer,Epic Nova 8QK,IT,41.8719,12.5674
F001007750,Customer,Crystal Pulse QCM,CH,46.8182,8.2275
F001007751,Customer,Inferno Dragon 72I,CH,46.8182,8.2275
F001007840,Customer,Galactic Oracle KIB,BR,-14.235,-51.9253
F001007841,Customer,Galactic Phoenix 9YH,BR,-14.235,-51.9253
F001007842,Customer,Cosmic Pulse GCM,BR,-14.235,-51.9253
F001007848,Customer,Hyper Dragon ON0,BR,-14.235,-51.9253
F001007859,Customer,Cosmic Voyager NL0,FR,46.2276,2.2137
F001007904,Customer,Inferno Pulse SY1,BR,-14.235,-51.9253
F001007914,Customer,Mystic Nova 0XO,BR,-14.235,-51.9253
F001007915,Customer,Mystic Nova B6H,BR,-14.235,-51.9253
F001007916,Customer,Galactic Titan W6K,BR,-14.235,-51.9253
F001007924,Customer,Inferno Oracle S7Q,NL,52.1326,5.2913
F001007925,Customer,Epic Voyager HDP,NL,52.1326,5.2913
F001007933,Customer,Mystic Voyager B2A,CN,35.8617,104.1954
F001007934,Customer,Cosmic Ranger 6NG,CN,35.8617,104.1954
F001007935,Customer,Crystal Phoenix QZG,CN,35.8617,104.1954
F001007936,Customer,Crystal Pulse AIN,CN,35.8617,104.1954
F001007937,Customer,Galactic Voyager RFL,CN,35.8617,104.1954
F001007960,Customer,Quantum Phoenix XB4,MX,23.6345,-102.5528
F001007965,Customer,Mystic Nova XKU,MX,23.6345,-102.5528
F001007966,Customer,Cosmic Nova 0X0,MX,23.6345,-102.5528
F001007967,Customer,Turbo Nova VOE,MX,23.6345,-102.5528
F001007968,Customer,Inferno Nova SWF,MX,23.6345,-102.5528
F001007970,Customer,Hyper Blaze QON,MX,23.6345,-102.5528
F001007971,Customer,Turbo Dragon 35A,MX,23.6345,-102.5528
F001007973,Customer,Galactic Voyager TXN,MX,23.6345,-102.5528
F001007976,Customer,Turbo Voyager W6T,MX,23.6345,-102.5528
F001007977,Customer,Inferno Voyager D1T,MX,23.6345,-102.5528
F001007979,Customer,Hyper Blaze 5UN,MX,23.6345,-102.5528
F001007980,Customer,Turbo Titan 6Q8,BE,50.5039,4.4699
F001007981,Customer,Mystic Dragon BT9,GB,55.3781,-3.436
F001007983,Customer,Quantum Ranger 1CH,GB,55.3781,-3.436
F001007986,Customer,Mystic Specter A2T,GB,55.3781,-3.436
F001007987,Customer,Hyper Specter 2I7,GB,55.3781,-3.436
F001007989,Customer,Turbo Phoenix CHE,GB,55.3781,-3.436
F001007990,Customer,Neon Titan P9L,GB,55.3781,-3.436
F001007991,Customer,Cosmic Oracle HS9,CR,9.7489,-83.7534
F001007993,Customer,Epic Dragon 3AL,CR,9.7489,-83.7534
F001007994,Customer,Crystal Titan 6EZ,CO,4.5709,-74.2973
F001007996,Customer,Galactic Pulse IJI,CO,4.5709,-74.2973
F001008001,Customer,Inferno Pulse 1SL,FI,61.9241,25.7482
F001008003,Customer,Crystal Pulse 68M,CL,-35.6751,-71.543
F001008004,Customer,Turbo Pulse COS,CL,-35.6751,-71.543
F001008005,Customer,Quantum Voyager 9DY,CL,-35.6751,-71.543
F001008012,Customer,Epic Specter QYP,DK,56.2639,9.5018
F001008013,Customer,Turbo Pulse 6PB,DK,56.2639,9.5018
F001008033,Customer,Epic Pulse DDO,KR,35.9078,127.7669
F001008036,Customer,Crystal Blaze K5Y,FR,46.2276,2.2137
F001008037,Customer,Hyper Voyager LXU,ID,-0.7893,113.9213
F001008038,Customer,Hyper Phoenix 3IO,ID,-0.7893,113.9213
F001008040,Customer,Epic Nova PWO,ID,-0.7893,113.9213
F001008041,Customer,Mystic Titan QMZ,ID,-0.7893,113.9213
F001008060,Customer,Cosmic Nova UAE,BR,-14.235,-51.9253
F001008062,Customer,Turbo Phoenix Q0H,BR,-14.235,-51.9253
F001008064,Customer,Turbo Nova JN9,BR,-14.235,-51.9253
F001008066,Customer,Quantum Pulse YPQ,BR,-14.235,-51.9253
F001008067,Customer,Epic Ranger WSV,BR,-14.235,-51.9253
F001008068,Customer,Neon Oracle 6S3,BR,-14.235,-51.9253
F001008069,Customer,Neon Oracle DV6,BR,-14.235,-51.9253
F001008070,Customer,Mystic Ranger PCC,BR,-14.235,-51.9253
F001008081,Customer,Mystic Voyager 3Y0,DE,51.1657,10.4515
F001008082,Customer,Galactic Blaze MFJ,DE,51.1657,10.4515
F001008083,Customer,Mystic Nova WAQ,KE,-0.0236,37.9062
F001008087,Customer,Cosmic Dragon M40,CA,56.1304,-106.3468
F001008240,Customer,Turbo Oracle NPQ,FR,46.2276,2.2137
F001008265,Customer,Crystal Titan MIN,CR,9.7489,-83.7534
F001008266,Customer,Crystal Dragon 47R,CR,9.7489,-83.7534
F001008267,Customer,Cosmic Titan 5RH,GT,15.7835,-90.2308
F001008268,Customer,Inferno Phoenix Q2K,GT,15.7835,-90.2308
F001008273,Customer,Inferno Oracle QA5,CO,4.5709,-74.2973
F001008274,Customer,Inferno Pulse TK8,CO,4.5709,-74.2973
F001008275,Customer,Neon Dragon 2C6,CO,4.5709,-74.2973
F001008276,Customer,Neon Specter DZR,CO,4.5709,-74.2973
F001008280,Customer,Quantum Phoenix XT4,CO,4.5709,-74.2973
F001008281,Customer,Neon Nova X8T,CO,4.5709,-74.2973
F001008291,Customer,Epic Dragon XLD,BR,-14.235,-51.9253
F001008307,Customer,Turbo Phoenix XD6,TH,15.87,100.9925
F001008316,Customer,Hyper Ranger 1E1,BE,50.5039,4.4699
F001008332,Customer,Turbo Specter 2AB,CA,56.1304,-106.3468
F001008338,Customer,Mystic Dragon SRE,SD,12.8628,30.2176
F001008345,Customer,Epic Nova 853,GT,15.7835,-90.2308
F001008355,Customer,Quantum Specter FO5,CO,4.5709,-74.2973
F001008356,Customer,Galactic Voyager 8TT,UG,1.3733,32.2903
F001008373,Customer,Turbo Pulse 61V,BR,-14.235,-51.9253
F001008383,Customer,Cosmic Voyager O9I,CL,-35.6751,-71.543
F001008419,Customer,Epic Oracle IJA,PE,-9.189967,-75.015152
F001008420,Customer,Turbo Oracle ZGP,PE,-9.189967,-75.015152
F001008421,Customer,Cosmic Oracle MYX,PE,-9.189967,-75.015152
F001008422,Customer,Hyper Phoenix 0BK,PE,-9.189967,-75.015152
F001008423,Customer,Epic Blaze VR5,PE,-9.189967,-75.015152
F001008424,Customer,Neon Oracle YJ8,PE,-9.189967,-75.015152
F001008425,Customer,Inferno Phoenix BQI,PE,-9.189967,-75.015152
F001008426,Customer,Epic Specter ZM7,PE,-9.189967,-75.015152
F001008427,Customer,Galactic Dragon 5RK,PE,-9.189967,-75.015152
F001008431,Customer,Quantum Oracle PGA,ID,-0.7893,113.9213
F001008432,Customer,Quantum Titan MMK,ID,-0.7893,113.9213
F001008438,Customer,Epic Titan O1C,DK,56.2639,9.5018
F001008445,Customer,Mystic Oracle GD4,MA,31.7917,-7.0926
F001008450,Customer,Neon Voyager CC3,NL,52.1326,5.2913
F001008455,Customer,Galactic Pulse XML,CZ,49.8175,15.473
F001008463,Customer,Epic Voyager OIY,BR,-14.235,-51.9253
F001008465,Customer,Cosmic Titan 7LT,CL,-35.6751,-71.543
F001008476,Customer,Turbo Specter 7SY,PE,-9.189967,-75.015152
F001008477,Customer,Galactic Oracle HB3,PE,-9.189967,-75.015152
F001008486,Customer,Galactic Dragon JEW,MX,23.6345,-102.5528
F001008487,Customer,Quantum Pulse QRS,SE,60.1282,18.6435
F001008493,Customer,Quantum Dragon VH2,IT,41.8719,12.5674
F001008494,Customer,Epic Phoenix 6N1,IT,41.8719,12.5674
F001008499,Customer,Inferno Titan 7HM,IT,41.8719,12.5674
F001008500,Customer,Quantum Pulse V35,GR,39.0742,21.8243
F001008501,Customer,Inferno Specter B7L,GR,39.0742,21.8243
F001008502,Customer,Cosmic Voyager VVE,GR,39.0742,21.8243
F001008503,Customer,Neon Nova K6D,GR,39.0742,21.8243
F001008504,Customer,Epic Nova FAT,GR,39.0742,21.8243
F001008505,Customer,Crystal Specter 1OS,GR,39.0742,21.8243
F001008506,Customer,Epic Ranger YSV,GR,39.0742,21.8243
F001008510,Customer,Mystic Phoenix SEZ,MX,23.6345,-102.5528
F001008511,Customer,Turbo Ranger NA5,MX,23.6345,-102.5528
F001008512,Customer,Galactic Nova RDL,GT,15.7835,-90.2308
F001008513,Customer,Hyper Voyager LSD,PE,-9.189967,-75.015152
F001008522,Customer,Mystic Titan 3BB,BR,-14.235,-51.9253
F001008524,Customer,Neon Oracle UHY,BE,50.5039,4.4699
F001008569,Customer,Neon Specter PCB,CR,9.7489,-83.7534
F001008570,Customer,Hyper Voyager TRU,CR,9.7489,-83.7534
F001008575,Customer,Inferno Voyager 6Z0,KR,35.9078,127.7669
F001008577,Customer,Inferno Voyager BAY,TH,15.87,100.9925
F001008578,Customer,Quantum Blaze FRP,IT,41.8719,12.5674
F001008579,Customer,Hyper Voyager FV0,IT,41.8719,12.5674
F001008580,Customer,Neon Titan FS9,IT,41.8719,12.5674
F001008581,Customer,Epic Oracle 3J7,IT,41.8719,12.5674
F001008582,Customer,Neon Pulse V23,IT,41.8719,12.5674
F001008583,Customer,Galactic Voyager UVU,IT,41.8719,12.5674
F001008584,Customer,Quantum Voyager 5AZ,IT,41.8719,12.5674
F001008585,Customer,Crystal Pulse 8FV,IT,41.8719,12.5674
F001008587,Customer,Turbo Specter ST4,IT,41.8719,12.5674
F001008588,Customer,Galactic Oracle V86,IT,41.8719,12.5674
F001008589,Customer,Mystic Blaze IW4,IT,41.8719,12.5674
F001008590,Customer,Inferno Voyager R1J,IT,41.8719,12.5674
F001008591,Customer,Quantum Voyager TGR,IT,41.8719,12.5674
F001008592,Customer,Hyper Nova OEQ,IT,41.8719,12.5674
F001008595,Customer,Hyper Blaze JR1,IT,41.8719,12.5674
F001008596,Customer,Crystal Phoenix NWT,IT,41.8719,12.5674
F001008597,Customer,Cosmic Pulse U83,IT,41.8719,12.5674
F001008598,Customer,Turbo Ranger I9C,IT,41.8719,12.5674
F001008599,Customer,Hyper Dragon 6SI,IT,41.8719,12.5674
F001008600,Customer,Mystic Ranger YVU,IT,41.8719,12.5674
F001008601,Customer,Neon Nova C94,IT,41.8719,12.5674
F001008602,Customer,Galactic Titan QVB,IT,41.8719,12.5674
F001008603,Customer,Inferno Blaze 0GI,IT,41.8719,12.5674
F001008613,Customer,Inferno Nova 3R1,SE,60.1282,18.6435
F001008617,Customer,Turbo Specter E2P,DK,56.2639,9.5018
F001008640,Customer,Cosmic Phoenix P5V,CN,35.8617,104.1954
F001008641,Customer,Crystal Phoenix QBD,CN,35.8617,104.1954
F001008643,Customer,Inferno Blaze P59,KE,-0.0236,37.9062
F001008644,Customer,Epic Specter 24H,BR,-14.235,-51.9253
F001008645,Customer,Crystal Voyager P4O,BR,-14.235,-51.9253
F001008647,Customer,Galactic Blaze A7E,BR,-14.235,-51.9253
F001008649,Customer,Galactic Phoenix 873,BR,-14.235,-51.9253
F001008650,Customer,Inferno Oracle T2E,BR,-14.235,-51.9253
F001008651,Customer,Neon Titan 2Q2,BR,-14.235,-51.9253
F001008652,Customer,Quantum Voyager H15,BR,-14.235,-51.9253
F001008653,Customer,Turbo Dragon VEW,BR,-14.235,-51.9253
F001008655,Customer,Hyper Specter 2N2,BR,-14.235,-51.9253
F001008657,Customer,Turbo Specter OWK,FR,46.2276,2.2137
F001008658,Customer,Epic Specter H6A,FR,46.2276,2.2137
F001008659,Customer,Cosmic Titan 2S1,FR,46.2276,2.2137
F001008668,Customer,Epic Titan BEY,SE,60.1282,18.6435
F001008669,Customer,Mystic Voyager UQS,SE,60.1282,18.6435
F001008670,Customer,Neon Specter JC0,SE,60.1282,18.6435
F001008672,Customer,Quantum Titan KZK,SO,5.1521,46.1996
F001008684,Customer,Turbo Specter 1MP,CL,-35.6751,-71.543
F001008693,Customer,Turbo Voyager E2A,ID,-0.7893,113.9213
F001008714,Customer,Quantum Phoenix WB9,PE,-9.189967,-75.015152
F001008715,Customer,Epic Phoenix PSY,PE,-9.189967,-75.015152
F001008716,Customer,Quantum Phoenix 1NE,PE,-9.189967,-75.015152
F001008717,Customer,Turbo Voyager ZPZ,PE,-9.189967,-75.015152
F001008718,Customer,Cosmic Blaze F4H,PE,-9.189967,-75.015152
F001008719,Customer,Epic Dragon 3A4,PE,-9.189967,-75.015152
F001008720,Customer,Crystal Pulse Z9H,US,37.0902,-95.7129
F001008726,Customer,Hyper Titan WM2,AT,47.5162,14.5501
F001008738,Customer,Turbo Titan L0A,DE,51.1657,10.4515
F001008739,Customer,Galactic Specter AGX,DE,51.1657,10.4515
F001008750,Customer,Galactic Blaze IGA,NL,52.1326,5.2913
F001008772,Customer,Mystic Pulse 4PE,CA,56.1304,-106.3468
F001008773,Customer,Inferno Voyager P3L,PE,-9.189967,-75.015152
F001008780,Customer,Neon Nova BHP,GB,55.3781,-3.436
F001008788,Customer,Neon Pulse CMA,CZ,49.8175,15.473
F001008789,Customer,Crystal Pulse TAS,CN,35.8617,104.1954
F001008791,Customer,Inferno Pulse ZND,NL,52.1326,5.2913
F001008792,Customer,Epic Specter PNQ,NL,52.1326,5.2913
F001008793,Customer,Quantum Ranger PUH,CO,4.5709,-74.2973
F001008795,Customer,Cosmic Dragon S96,NL,52.1326,5.2913
F001008796,Customer,Galactic Nova ZJT,CO,4.5709,-74.2973
F001008797,Customer,Inferno Titan MGZ,CO,4.5709,-74.2973
F001008798,Customer,Epic Ranger W61,CO,4.5709,-74.2973
F001008799,Customer,Crystal Dragon VB3,CO,4.5709,-74.2973
F001008800,Customer,Hyper Voyager KVC,CO,4.5709,-74.2973
F001008801,Customer,Turbo Blaze C9K,MX,23.6345,-102.5528
F001008802,Customer,Quantum Specter FM9,MX,23.6345,-102.5528
F001008811,Customer,Inferno Blaze UZ4,BR,-14.235,-51.9253
1,Supplier,Supplier C,DE,53.550341,10.000654
100218,Supplier,Supplier D,PL,52.8395492,15.8306725
100518,Supplier,Supplier E,PL,51.9194,19.1451
100785,Supplier,Supplier F,FR,47.1308239,-0.1554622
101051,Supplier,Supplier G,DE,51.1657,10.4515
101126,Supplier,Supplier H,ES,40.416782,-3.703507
101289,Supplier,Supplier I,ES,41.5328106,2.1823309
101520,Supplier,Supplier J,ES,41.3667951,2.0570346
101610,Supplier,Supplier K,ES,40.282476,-3.7923422
101620,Supplier,Supplier L,ES,40.4637,-3.7492
101667,Supplier,Supplier M,ES,41.2872251,2.0675782
101714,Supplier,Supplier N,ES,40.3536054,-3.5310879
101916,Supplier,Supplier O,ES,40.416782,-3.703507
101939,Supplier,Supplier P,ES,41.6521342,-0.8809428
102166,Supplier,Supplier Q,NL,51.9244424,4.47775
102205,Supplier,Supplier R,PL,51.4171606,21.1609448
102569,Supplier,Supplier S,DE,53.550341,10.000654
102645,Supplier,Supplier T,DE,53.550341,10.000654
102730,Supplier,Supplier U,DE,53.7278939,9.6979598
102838,Supplier,Supplier V,DE,51.2136798,7.8745627
102998,Supplier,Supplier W,ES,40.4637,-3.7492
103725,Supplier,Supplier X,DE,52.6882194,13.1775867
104300,Supplier,Supplier Y,ES,41.3812851,2.0446381
104326,Supplier,Supplier Z,ES,41.5398348,2.4448926
104337,Supplier,Supplier A1,ES,41.4994081,2.3205426
104353,Supplier,Supplier B1,DE,48.0615171,12.220026
104374,Supplier,Supplier C1,ES,41.5398348,2.4448926
104402,Supplier,Supplier D1,ES,41.3825802,2.177073
104432,Supplier,Supplier E1,DE,51.1657,10.4515
104527,Supplier,Supplier F1,ES,41.3459033,2.0413673
104529,Supplier,Supplier G1,FR,45.2384678,5.8882101
104543,Supplier,Supplier H1,DE,52.9207291,9.6564253
105372,Supplier,Supplier I1,MX,19.3207722,-99.1514678
105377,Supplier,Supplier J1,MX,19.3207722,-99.1514678
105389,Supplier,Supplier K1,MX,23.6345,-102.5528
105401,Supplier,Supplier L1,MX,19.4326296,-99.1331785
105403,Supplier,Supplier M1,MX,23.6345,-102.5528
105426,Supplier,Supplier N1,MX,19.3207722,-99.1514678
105438,Supplier,Supplier O1,MX,19.3207722,-99.1514678
105441,Supplier,Supplier P1,US,40.9230477,-74.3433955
105443,Supplier,Supplier Q1,MX,19.3207722,-99.1514678
105448,Supplier,Supplier R1,MX,23.6345,-102.5528
105454,Supplier,Supplier S1,MX,19.4326296,-99.1331785
105459,Supplier,Supplier T1,MX,20.5196964,-103.1813141
105469,Supplier,Supplier U1,MX,19.3263632,-99.460052
105472,Supplier,Supplier V1,MX,19.3207722,-99.1514678
105473,Supplier,Supplier W1,MX,19.3207722,-99.1514678
105511,Supplier,Supplier X1,MX,23.6345,-102.5528
105520,Supplier,Supplier Y1,MX,23.6345,-102.5528
105568,Supplier,Supplier Z1,MX,21.121965,-101.6829766
105761,Supplier,Supplier A2,US,37.970495,-87.5715641
105767,Supplier,Supplier B2,MX,21.121965,-101.6829766
105817,Supplier,Supplier C2,MX,19.4326296,-99.1331785
105843,Supplier,Supplier D2,MX,20.6720375,-103.338396
105855,Supplier,Supplier E2,US,40.7584793,-74.9794987
105952,Supplier,Supplier F2,MX,19.4305493,-99.0594067
106103,Supplier,Supplier G2,ES,41.3825802,2.177073
106109,Supplier,Supplier H2,MX,23.6345,-102.5528
106140,Supplier,Supplier I2,MX,20.5922997,-100.3917424
106287,Supplier,Supplier J2,MX,19.4326296,-99.1331785
106340,Supplier,Supplier K2,MX,21.121965,-101.6829766
106437,Supplier,Supplier L2,MX,23.6345,-102.5528
106461,Supplier,Supplier M2,US,37.3859982,-77.578509
106471,Supplier,Supplier N2,ES,41.7484044,2.5613326
106493,Supplier,Supplier O2,US,40.898988,-74.0926418
106636,Supplier,Supplier P2,MX,19.4788356,-99.2327986
106744,Supplier,Supplier Q2,US,40.6362878,-74.9116603
106775,Supplier,Supplier R2,DE,48.1270117,7.8101648
106879,Supplier,Supplier S2,ES,41.4535893,1.7017388
106974,Supplier,Supplier T2,MX,19.3207722,-99.1514678
106984,Supplier,Supplier U2,US,35.3636563,-101.3353895
107002,Supplier,Supplier V2,MX,23.6345,-102.5528
107005,Supplier,Supplier W2,CZ,49.9389004,17.9024174
107012,Supplier,Supplier X2,US,35.3227597,-83.8069988
107338,Supplier,Supplier Y2,MX,23.6345,-102.5528
107603,Supplier,Supplier Z2,MX,19.8159191,-99.8681193
107845,Supplier,Supplier A3,MX,23.6345,-102.5528
107943,Supplier,Supplier B3,MX,23.6585116,-102.0077097
108180,Supplier,Supplier C3,FR,45.7561,5.06785
108195,Supplier,Supplier D3,IT,45.780222,8.7937693
108208,Supplier,Supplier E3,PL,52.2333742,21.0711489
108334,Supplier,Supplier F3,ES,40.416782,-3.703507
108344,Supplier,Supplier G3,PL,51.9194,19.1451
109373,Supplier,Supplier H3,ES,43.2183411,-2.0199432
109393,Supplier,Supplier I3,IT,44.7383497,10.9247932
109599,Supplier,Supplier J3,US,31.83688,-102.0103767
109613,Supplier,Supplier K3,DE,50.815728,8.1043638
109764,Supplier,Supplier L3,MX,19.4788356,-99.2327986
109803,Supplier,Supplier M3,MX,19.4326296,-99.1331785
109821,Supplier,Supplier N3,MX,21.0742627,-86.9265622
109822,Supplier,Supplier O3,FR,50.7396668,2.7349286
109878,Supplier,Supplier P3,ES,41.5176392,1.8911835
109971,Supplier,Supplier Q3,ES,40.4637,-3.7492
110142,Supplier,Supplier R3,CH,46.7985624,8.2319736
110145,Supplier,Supplier S3,BR,-23.6866428,-46.6246935
110159,Supplier,Supplier T3,BR,-22.9110137,-43.2093727
110160,Supplier,Supplier U3,BR,-23.603889,-46.918889
110167,Supplier,Supplier V3,BR,-22.9110137,-43.2093727
110174,Supplier,Supplier W3,BR,-22.9056391,-47.059564
110177,Supplier,Supplier X3,BR,-23.5506507,-46.6333824
110197,Supplier,Supplier Y3,BR,-23.5427842,-46.3108391
110233,Supplier,Supplier Z3,BR,-14.235,-51.9253
110236,Supplier,Supplier A4,BR,-23.5506507,-46.6333824
110277,Supplier,Supplier B4,BR,-23.5506507,-46.6333824
110281,Supplier,Supplier C4,BR,-21.9562015,-48.0007848
110285,Supplier,Supplier D4,BR,-23.0298535,-46.9749847
110319,Supplier,Supplier E4,BR,-23.0055542,-46.8397726
110404,Supplier,Supplier F4,BR,-26.9046787,-48.6552979
110416,Supplier,Supplier G4,BR,-23.5506507,-46.6333824
110484,Supplier,Supplier H4,BR,-23.3050682,-45.9723075
110508,Supplier,Supplier I4,BR,-23.4684836,-47.4424129
110512,Supplier,Supplier J4,BR,-26.9022824,-48.8284968
110538,Supplier,Supplier K4,BR,-25.4944375,-49.284271
110558,Supplier,Supplier L4,BR,-22.7367652,-45.1070876
110576,Supplier,Supplier M4,BR,-14.235,-51.9253
110601,Supplier,Supplier N4,BR,-23.5506507,-46.6333824
110612,Supplier,Supplier O4,BR,-14.235,-51.9253
110689,Supplier,Supplier P4,BR,-23.0298535,-46.9749847
110711,Supplier,Supplier Q4,BR,-23.1867782,-45.8854538
110717,Supplier,Supplier R4,BR,-23.0416538,-47.3718002
110726,Supplier,Supplier S4,BR,-23.6866428,-46.6246935
110879,Supplier,Supplier T4,BR,-26.9285537,-51.2810182
110925,Supplier,Supplier U4,BR,-23.5506507,-46.6333824
111043,Supplier,Supplier V4,MX,20.7350778,-100.2835765
111181,Supplier,Supplier W4,MX,21.0742627,-86.9265622
111254,Supplier,Supplier X4,BR,-23.603889,-46.918889
111271,Supplier,Supplier Y4,BR,-23.1531055,-47.0580347
111454,Supplier,Supplier Z4,US,41.8755616,-87.6244212
111529,Supplier,Supplier A5,CL,-33.4377756,-70.6504502
111976,Supplier,Supplier B5,BR,-23.1177393,-46.5547861
112000,Supplier,Supplier C5,BR,-26.3044898,-48.8486726
112238,Supplier,Supplier D5,BR,-23.6669527,-46.4616922
112371,Supplier,Supplier E5,BR,-23.6866428,-46.6246935
112427,Supplier,Supplier F5,BR,-22.786384,-50.2198965
112704,Supplier,Supplier G5,BR,-22.9110137,-43.2093727
112988,Supplier,Supplier H5,PL,52.2333742,21.0711489
113060,Supplier,Supplier I5,US,40.1856597,-75.451571
113148,Supplier,Supplier J5,BR,-22.5615068,-47.401766
113163,Supplier,Supplier K5,ES,41.355724,2.0706225
113172,Supplier,Supplier L5,MX,19.4326296,-99.1331785
113210,Supplier,Supplier M5,GB,52.2928116,-3.73893
113287,Supplier,Supplier N5,BR,-23.0298535,-46.9749847
113356,Supplier,Supplier O5,BR,-26.9285537,-51.2810182
113375,Supplier,Supplier P5,BR,-22.9056391,-47.059564
113448,Supplier,Supplier Q5,ES,40.4637,-3.7492
113450,Supplier,Supplier R5,PL,52.2333742,21.0711489
113821,Supplier,Supplier S5,MX,19.4326296,-99.1331785
113825,Supplier,Supplier T5,BR,-23.6669527,-46.4616922
113846,Supplier,Supplier U5,DE,48.4333967,11.6001317
113847,Supplier,Supplier V5,BR,-23.5112184,-46.8764612
113943,Supplier,Supplier W5,US,33.9566391,-83.9890066
113963,Supplier,Supplier X5,MX,19.4326296,-99.1331785
113986,Supplier,Supplier Y5,US,39.7886111,-82.6418883
113996,Supplier,Supplier Z5,US,40.5464326,-74.4660542
114111,Supplier,Supplier A6,DE,50.776351,6.083862
114120,Supplier,Supplier B6,ES,41.5739524,2.4828158
114135,Supplier,Supplier C6,BR,-23.0298535,-46.9749847
114150,Supplier,Supplier D6,BR,-22.725165,-47.6493269
114222,Supplier,Supplier E6,PT,41.1909794,-8.4980511
114266,Supplier,Supplier F6,BR,-28.241827,-48.6643444
114308,Supplier,Supplier G6,CA,45.3990409,-72.721834
114310,Supplier,Supplier H6,MX,19.4788356,-99.2327986
114338,Supplier,Supplier I6,US,41.2464824,-75.8817316
114372,Supplier,Supplier J6,US,30.6204939,-86.1912678
114424,Supplier,Supplier K6,BR,-23.3561111,-46.8769444
114448,Supplier,Supplier L6,BR,-23.1531055,-47.0580347
114472,Supplier,Supplier M6,MX,23.6585116,-102.0077097
114523,Supplier,Supplier N6,MX,19.4326296,-99.1331785
114549,Supplier,Supplier O6,MX,19.4326296,-99.1331785
114594,Supplier,Supplier P6,ES,41.5629623,2.0100492
114629,Supplier,Supplier Q6,ES,41.5216923,1.7526335
114633,Supplier,Supplier R6,BR,-21.8529134,-47.4794943
114657,Supplier,Supplier S6,BR,-21.8529134,-47.4794943
114761,Supplier,Supplier T6,BR,-22.8057839,-45.1908926
114830,Supplier,Supplier U6,US,34.7373045,-82.255371
114865,Supplier,Supplier V6,ES,41.3825802,2.177073
114907,Supplier,Supplier W6,US,36.0959715,-79.2669619
115025,Supplier,Supplier X6,BR,-23.5506507,-46.6333824
115042,Supplier,Supplier Y6,MX,19.4326296,-99.1331785
115073,Supplier,Supplier Z6,ES,41.5393249,1.8694549
115259,Supplier,Supplier A7,BR,-23.6669527,-46.4616922
115318,Supplier,Supplier B7,BR,-23.0298535,-46.9749847
115339,Supplier,Supplier C7,BR,-23.0949649,-46.7148565
115442,Supplier,Supplier D7,BR,-22.7392463,-47.3306032
127,Supplier,Supplier E7,BR,-23.0055542,-46.8397726
148,Supplier,Supplier F7,DE,53.7089898,9.9891914
213,Supplier,Supplier G7,IN,19.054999,72.8692035
217,Supplier,Supplier H7,DE,53.550341,10.000654
235,Supplier,Supplier I7,PL,52.4006632,16.9197326
24,Supplier,Supplier J7,MX,20.9448338,-101.4171338
241,Supplier,Supplier K7,ES,40.416782,-3.703507
242,Supplier,Supplier L7,ES,41.5554326,2.4002787
244,Supplier,Supplier M7,ES,40.5917794,-3.7081404
247,Supplier,Supplier N7,DE,51.0770643,13.0157798
26,Supplier,Supplier O7,TH,15.87,100.9925
262,Supplier,Supplier P7,KE,-1.3026148,36.828842
267,Supplier,Supplier Q7,IN,22.3850051,71.745261
272,Supplier,Supplier R7,NG,6.4550575,3.3941795
29,Supplier,Supplier S7,CN,31.2312707,121.4700152
331,Supplier,Supplier T7,US,41.4996574,-81.6936772
42000004,Supplier,Supplier U7,US,40.2559375,-75.3601755
42001046,Supplier,Supplier V7,CH,47.525113,7.6477401
42001056,Supplier,Supplier W7,GB,52.0640034,-0.4111138
42001057,Supplier,Supplier X7,DE,48.6967865,9.7037748
42001060,Supplier,Supplier Y7,TH,15.87,100.9925
42001062,Supplier,Supplier Z7,DE,51.8322137,6.2428283
42001064,Supplier,Supplier A8,DE,53.550341,10.000654
42001069,Supplier,Supplier B8,GB,53.2789347,-2.9022507
42001070,Supplier,Supplier C8,DE,52.3744779,9.7385532
42001073,Supplier,Supplier D8,FR,46.2276,2.2137
