product_name,product_category,flow_id_supplier,flow_id_internal,flow_id_customer,order_value
CONDIMENTS Olive Oil Bag 751,Olive Oil,42005369_0241,0241_0045,0045_F001006946,6227.248352
DAIRY Butter Bag 396,Butter,42007313_0241,0241_0045,0045_F001006946,2770.593202
DAIRY Butter Bag 401,Butter,42007313_0241,0241_0045,0045_F001006946,20259.11399
FROZEN Ice Cream Tub 183,Ice Cream,42001538_0241,0241_0045,0045_F001006946,509666.6195
FROZEN Ice Cream Tub 183,Ice Cream,42001538_0241,0241_0045,0045_F001006946,29980.38938
FROZEN Ice Cream Tub 183,Ice Cream,42001538_0241,0241_0045,0045_F001006946,19986.92625
FROZEN Ice Cream Tub 290,Ice Cream,42001766_0241,0241_0045,0045_F001006946,520767.1121
FROZEN Ice Cream Tub 290,Ice Cream,42001766_0241,0241_0045,0045_F001006946,35914.97325
FROZEN Ice Cream Tub 290,Ice Cream,42001766_0241,0241_0045,0045_F001006946,53872.45988
CHECK OUT ITEMS Magazine Carton Box 33,Magazine,42009304_0247,0247_0045,0045_F001006946,7481.193392
CHECK OUT ITEMS Magazine Carton Box 33,Magazine,42009304_0247,0247_0045,0045_F001006946,7481.193392
CHECK OUT ITEMS Magazine Carton Box 33,Magazine,42009304_0247,0247_0045,0045_F001006946,11221.79009
PERSONAL CARE Toothpaste Carton Box 7,Toothpaste,42001117_0247,0247_0045,0045_F001006946,10706.84922
CHECK OUT ITEMS Magazine Bag 153,Magazine,42007313_0247,0247_0045,0045_F001006946,12749.91049
CHECK OUT ITEMS Magazine Bag 153,Magazine,42007313_0247,0247_0045,0045_F001006946,12749.91049
CHECK OUT ITEMS Magazine Bag 153,Magazine,42007313_0247,0247_0045,0045_F001006946,12749.91049
PERSONAL CARE Toothpaste Carton Box 20,Toothpaste,42001117_0247,0247_0045,0045_F001006946,14526.69399
PERSONAL CARE Toothpaste Carton Box 20,Toothpaste,42001117_0247,0247_0045,0045_F001006946,14526.69399
CONDIMENTS Olive Oil Carton Box 62,Olive Oil,42005369_0247,0247_0045,0045_F001006946,3445.580014
SNACKS Chips Bag 211,Chips,42008902_0009,0009_0045,0045_F001006947,144511.4889
SNACKS Chips Bag 213,Chips,42008902_0009,0009_0045,0045_F001006947,249006.4359
SNACKS Chips Bag 339,Chips,42008902_0009,0009_0045,0045_F001006947,127823.0359
CHECK OUT ITEMS Magazine Bag 128,Magazine,42007313_0217,0217_0045,0045_F001006947,0
HOUSEHOLD Surface Cleaners Clamshell 379,Surface Cleaners,Z10844_0217,0217_0045,0045_F001006947,173335.1442
HOUSEHOLD Surface Cleaners Stick 416,Surface Cleaners,42001113_0217,0217_0045,0045_F001006947,13412.2521
HOUSEHOLD Surface Cleaners Stick 416,Surface Cleaners,42001113_0217,0217_0045,0045_F001006947,13412.2521
HOUSEHOLD Surface Cleaners Stick 487,Surface Cleaners,42001113_0217,0217_0045,0045_F001006947,9266.373401
CHECK OUT ITEMS Magazine Bag 245,Magazine,42007313_0217,0217_0045,0045_F001006947,13867.62343
HOUSEHOLD Surface Cleaners Clamshell 654,Surface Cleaners,Z50186_0217,0217_0045,0045_F001006947,18401.61607
HOUSEHOLD Surface Cleaners Clamshell 654,Surface Cleaners,Z50186_0217,0217_0045,0045_F001006947,975285.6516
HOUSEHOLD Surface Cleaners Clamshell 738,Surface Cleaners,Z10844_0217,0217_0045,0045_F001006947,257067.1573
HOUSEHOLD Surface Cleaners Clamshell 824,Surface Cleaners,Z4161_0217,0217_0045,0045_F001006947,846444.6221
HOUSEHOLD Surface Cleaners Clamshell 1083,Surface Cleaners,Z10844_0217,0217_0045,0045_F001006947,11754.88112
CHECK OUT ITEMS Magazine Bag 556,Magazine,42007313_0217,0217_0045,0045_F001006947,2947.204738
CONDIMENTS Olive Oil Bag 203,Olive Oil,42007245_0235,0235_0045,0045_F001006947,27887.01619
CONDIMENTS Olive Oil Bag 203,Olive Oil,42007245_0235,0235_0045,0045_F001006947,11154.80648
CONDIMENTS Olive Oil Bag 341,Olive Oil,42007245_0235,0235_0045,0045_F001006947,29305.93834
PERSONAL CARE Toothpaste Tub 181,Toothpaste,42007284_0235,0235_0045,0045_F001006947,48991.53441
PERSONAL CARE Toothpaste Tub 181,Toothpaste,42007284_0235,0235_0045,0045_F001006947,80167.96541
PERSONAL CARE Toothpaste Tub 181,Toothpaste,42007284_0235,0235_0045,0045_F001006947,17815.10342
PERSONAL CARE Toothpaste Tub 213,Toothpaste,42001980_0235,0235_0045,0045_F001006947,371995.7959
PERSONAL CARE Toothpaste Tub 213,Toothpaste,42001980_0235,0235_0045,0045_F001006947,138169.867
PERSONAL CARE Toothpaste Tub 213,Toothpaste,42001980_0235,0235_0045,0045_F001006947,201940.5749
INTERNATIONAL CONDIMENTS Mexican Salsa Carton Box 240,Mexican Salsa,42009304_0235,0235_0045,0045_F001006947,8171.050106
INTERNATIONAL CONDIMENTS Mexican Salsa Carton Box 240,Mexican Salsa,42009304_0235,0235_0045,0045_F001006947,16342.10021
INTERNATIONAL CONDIMENTS Mexican Salsa Carton Box 240,Mexican Salsa,42009304_0235,0235_0045,0045_F001006947,4085.525053
CONDIMENTS Olive Oil Bag 28,Olive Oil,42001771_0241,0241_0045,0045_F001006947,8264.942536
CONDIMENTS Olive Oil Bag 112,Olive Oil,42001771_0241,0241_0045,0045_F001006947,1223.419444
CONDIMENTS Olive Oil Bag 112,Olive Oil,42001771_0241,0241_0045,0045_F001006947,2446.838887
DAIRY Butter Bag 396,Butter,42007313_0241,0241_0045,0045_F001006947,16331.91782
DAIRY Butter Tub 2,Butter,42001829_0241,0241_0045,0045_F001006947,10244.13652
DAIRY Butter Bag 801,Butter,42007313_0241,0241_0045,0045_F001006947,6483.743766
DAIRY Butter Bag 802,Butter,42007313_0241,0241_0045,0045_F001006947,25889.50345
CONDIMENTS Olive Oil Bag 1121,Olive Oil,42001766_0241,0241_0045,0045_F001006947,6680.023694
CONDIMENTS Olive Oil Bag 1121,Olive Oil,42001766_0241,0241_0045,0045_F001006947,6680.023694
FROZEN Ice Cream Tub 290,Ice Cream,42001766_0241,0241_0045,0045_F001006947,26936.22994
DAIRY Butter Carton Box 14,Butter,42009304_0247,0247_0045,0045_F001006947,7571.575747
DAIRY Butter Carton Box 15,Butter,42009304_0247,0247_0045,0045_F001006947,5944.452005
DAIRY Butter Carton Box 15,Butter,42009304_0247,0247_0045,0045_F001006947,5944.452005
PERSONAL CARE Toothpaste Carton Box 7,Toothpaste,42001117_0247,0247_0045,0045_F001006947,117775.3415
PERSONAL CARE Toothpaste Carton Box 7,Toothpaste,42001117_0247,0247_0045,0045_F001006947,21413.69845
CHECK OUT ITEMS Magazine Bag 153,Magazine,42007313_0247,0247_0045,0045_F001006947,12749.91049
CHECK OUT ITEMS Magazine Bag 153,Magazine,42007313_0247,0247_0045,0045_F001006947,12749.91049
CHECK OUT ITEMS Magazine Bag 153,Magazine,42007313_0247,0247_0045,0045_F001006947,12749.91049
PERSONAL CARE Toothpaste Carton Box 20,Toothpaste,42001117_0247,0247_0045,0045_F001006947,29053.38798
CONDIMENTS Olive Oil Carton Box 146,Olive Oil,42005369_0247,0247_0045,0045_F001006947,12260.25138
CONDIMENTS Olive Oil Carton Box 146,Olive Oil,42005369_0247,0247_0045,0045_F001006947,12260.25138
CONDIMENTS Olive Oil Carton Box 210,Olive Oil,Z12809_0247,0247_0045,0045_F001006947,12133.40924
CONDIMENTS Olive Oil Carton Box 210,Olive Oil,Z12809_0247,0247_0045,0045_F001006947,29120.18218
CONDIMENTS Olive Oil Carton Box 210,Olive Oil,Z12809_0247,0247_0045,0045_F001006947,67947.09175
SNACKS Chips Bag 185,Chips,42008902_0009,0009_0045,0045_F001006979,8147.513817
SNACKS Chips Bag 185,Chips,42008902_0009,0009_0045,0045_F001006979,2534.782076
SNACKS Chips Bag 185,Chips,42008902_0009,0009_0045,0045_F001006979,2353.726214
FROZEN Ice Cream Tub 56,Ice Cream,Z10180_0217,0217_0045,0045_F001006979,20437.97147
FROZEN Ice Cream Tub 56,Ice Cream,Z10180_0217,0217_0045,0045_F001006979,28953.79291
FROZEN Ice Cream Tub 56,Ice Cream,Z10180_0217,0217_0045,0045_F001006979,6812.657156
CHECK OUT ITEMS Magazine Bag 61,Magazine,42007313_0217,0217_0045,0045_F001006979,217.2180644
CHECK OUT ITEMS Magazine Bag 61,Magazine,42007313_0217,0217_0045,0045_F001006979,217.2180644
CHECK OUT ITEMS Magazine Bag 61,Magazine,42007313_0217,0217_0045,0045_F001006979,217.2180644
INTERNATIONAL CONDIMENTS Mexican Salsa Bag 9,Mexican Salsa,42001113_0217,0217_0045,0045_F001006979,11856.90588
INTERNATIONAL CONDIMENTS Mexican Salsa Bag 9,Mexican Salsa,42001113_0217,0217_0045,0045_F001006979,3744.286067
INTERNATIONAL CONDIMENTS Mexican Salsa Bag 9,Mexican Salsa,42001113_0217,0217_0045,0045_F001006979,2496.190712
HOUSEHOLD Surface Cleaners Clamshell 306,Surface Cleaners,42001390_0217,0217_0045,0045_F001006979,1913.58794
HOUSEHOLD Surface Cleaners Clamshell 309,Surface Cleaners,42001390_0217,0217_0045,0045_F001006979,229.3942205
HOUSEHOLD Surface Cleaners Clamshell 309,Surface Cleaners,42001390_0217,0217_0045,0045_F001006979,802.8797716
HOUSEHOLD Surface Cleaners Clamshell 378,Surface Cleaners,42009314_0217,0217_0045,0045_F001006979,11381.33009
HOUSEHOLD Surface Cleaners Clamshell 378,Surface Cleaners,42009314_0217,0217_0045,0045_F001006979,4792.138985
HOUSEHOLD Surface Cleaners Clamshell 378,Surface Cleaners,42009314_0217,0217_0045,0045_F001006979,299.5086866
HOUSEHOLD Surface Cleaners Clamshell 379,Surface Cleaners,Z10844_0217,0217_0045,0045_F001006979,5989.222461
HOUSEHOLD Surface Cleaners Clamshell 379,Surface Cleaners,Z10844_0217,0217_0045,0045_F001006979,20081.51061
HOUSEHOLD Surface Cleaners Clamshell 463,Surface Cleaners,Z50186_0217,0217_0045,0045_F001006979,160.6182924
HOUSEHOLD Surface Cleaners Clamshell 463,Surface Cleaners,Z50186_0217,0217_0045,0045_F001006979,374.7760156
HOUSEHOLD Surface Cleaners Clamshell 654,Surface Cleaners,Z50186_0217,0217_0045,0045_F001006979,13576.8021
HOUSEHOLD Surface Cleaners Clamshell 668,Surface Cleaners,Z4161_0217,0217_0045,0045_F001006979,3343.805301
HOUSEHOLD Surface Cleaners Clamshell 668,Surface Cleaners,Z4161_0217,0217_0045,0045_F001006979,4943.016532
HOUSEHOLD Surface Cleaners Clamshell 824,Surface Cleaners,Z4161_0217,0217_0045,0045_F001006979,4242.121394
HOUSEHOLD Surface Cleaners Clamshell 827,Surface Cleaners,42002479_0217,0217_0045,0045_F001006979,7113.123044
HOUSEHOLD Surface Cleaners Clamshell 827,Surface Cleaners,42002479_0217,0217_0045,0045_F001006979,8535.747652
HOUSEHOLD Surface Cleaners Clamshell 827,Surface Cleaners,42002479_0217,0217_0045,0045_F001006979,13644.26329
HOUSEHOLD Surface Cleaners Clamshell 1083,Surface Cleaners,Z10844_0217,0217_0045,0045_F001006979,2436.987548
CONDIMENTS Olive Oil Bag 203,Olive Oil,42007245_0235,0235_0045,0045_F001006979,11503.39418
CONDIMENTS Olive Oil Bag 203,Olive Oil,42007245_0235,0235_0045,0045_F001006979,11154.80648
CONDIMENTS Olive Oil Bag 203,Olive Oil,42007245_0235,0235_0045,0045_F001006979,9411.867965
CHECK OUT ITEMS Magazine Carton Box 7,Magazine,Z12913_0235,0235_0045,0045_F001006979,241.607213
CHECK OUT ITEMS Magazine Carton Box 7,Magazine,Z12913_0235,0235_0045,0045_F001006979,120.8036065
CHECK OUT ITEMS Magazine Carton Box 7,Magazine,Z12913_0235,0235_0045,0045_F001006979,120.8036065
PERSONAL CARE Toothpaste Tub 78,Toothpaste,42007284_0235,0235_0045,0045_F001006979,604.2822375
PERSONAL CARE Toothpaste Tub 78,Toothpaste,42007284_0235,0235_0045,0045_F001006979,906.4233563
PERSONAL CARE Toothpaste Tub 181,Toothpaste,42007284_0235,0235_0045,0045_F001006979,11924.62568
PERSONAL CARE Toothpaste Carton Box 42,Toothpaste,42009304_0235,0235_0045,0045_F001006979,655.939614
PERSONAL CARE Toothpaste Tub 213,Toothpaste,42001980_0235,0235_0045,0045_F001006979,27085.40818
PERSONAL CARE Toothpaste Tub 213,Toothpaste,42001980_0235,0235_0045,0045_F001006979,15085.5438
PERSONAL CARE Toothpaste Tub 213,Toothpaste,42001980_0235,0235_0045,0045_F001006979,1714.26634
PERSONAL CARE Toothpaste Carton Box 102,Toothpaste,Z11795_0235,0235_0045,0045_F001006979,1488.91969
PERSONAL CARE Toothpaste Carton Box 102,Toothpaste,Z11795_0235,0235_0045,0045_F001006979,5955.678762
PERSONAL CARE Toothpaste Carton Box 102,Toothpaste,Z11795_0235,0235_0045,0045_F001006979,2047.264574
INTERNATIONAL CONDIMENTS Mexican Salsa Tub 4,Mexican Salsa,42009311_0235,0235_0045,0045_F001006979,331.8342635
DAIRY Butter Carton Box 145,Butter,42009304_0235,0235_0045,0045_F001006979,0
INTERNATIONAL CONDIMENTS Mexican Salsa Carton Box 240,Mexican Salsa,42009304_0235,0235_0045,0045_F001006979,120.1625016
INTERNATIONAL CONDIMENTS Mexican Salsa Tub 19,Mexican Salsa,42009311_0235,0235_0045,0045_F001006979,4532.159285
INTERNATIONAL CONDIMENTS Mexican Salsa Tub 19,Mexican Salsa,42009311_0235,0235_0045,0045_F001006979,323.7256632
CONDIMENTS Olive Oil Bag 28,Olive Oil,42001771_0241,0241_0045,0045_F001006979,2310.629096
CONDIMENTS Olive Oil Bag 28,Olive Oil,42001771_0241,0241_0045,0045_F001006979,3465.943644
CONDIMENTS Olive Oil Bag 28,Olive Oil,42001771_0241,0241_0045,0045_F001006979,1510.795947
DAIRY Butter Bag 73,Butter,42007313_0241,0241_0045,0045_F001006979,12116.45876
DAIRY Butter Bag 202,Butter,42007313_0241,0241_0045,0045_F001006979,3261.298547
CONDIMENTS Olive Oil Bag 702,Olive Oil,42001766_0241,0241_0045,0045_F001006979,4906.639653
CONDIMENTS Olive Oil Bag 703,Olive Oil,42001766_0241,0241_0045,0045_F001006979,6788.301934
CONDIMENTS Olive Oil Bag 732,Olive Oil,42005369_0241,0241_0045,0045_F001006979,2075.464195
CONDIMENTS Olive Oil Bag 732,Olive Oil,42005369_0241,0241_0045,0045_F001006979,1729.553496
DAIRY Butter Bag 396,Butter,42007313_0241,0241_0045,0045_F001006979,6027.255386
DAIRY Butter Tub 2,Butter,42001829_0241,0241_0045,0045_F001006979,6829.424348
DAIRY Butter Tub 2,Butter,42001829_0241,0241_0045,0045_F001006979,341.4712174
DAIRY Butter Tub 2,Butter,42001829_0241,0241_0045,0045_F001006979,12292.96383
CONDIMENTS Olive Oil Bag 1121,Olive Oil,42001766_0241,0241_0045,0045_F001006979,1077.423176
FROZEN Ice Cream Tub 183,Ice Cream,42001538_0241,0241_0045,0045_F001006979,57295.85526
FROZEN Ice Cream Tub 183,Ice Cream,42001538_0241,0241_0045,0045_F001006979,38641.39076
FROZEN Ice Cream Tub 183,Ice Cream,42001538_0241,0241_0045,0045_F001006979,18654.4645
SNACKS Chips Bag 5,Chips,42007313_0247,0247_0045,0045_F001006979,185.1738976
CHECK OUT ITEMS Magazine Carton Box 47,Magazine,42009304_0247,0247_0045,0045_F001006979,1072.338215
CHECK OUT ITEMS Magazine Carton Box 47,Magazine,42009304_0247,0247_0045,0045_F001006979,4527.650239
CHECK OUT ITEMS Magazine Carton Box 47,Magazine,42009304_0247,0247_0045,0045_F001006979,714.892143
PERSONAL CARE Toothpaste Carton Box 7,Toothpaste,42001117_0247,0247_0045,0045_F001006979,3485.95091
PERSONAL CARE Toothpaste Carton Box 7,Toothpaste,42001117_0247,0247_0045,0045_F001006979,6224.91234
PERSONAL CARE Toothpaste Carton Box 7,Toothpaste,42001117_0247,0247_0045,0045_F001006979,2489.964936
CHECK OUT ITEMS Magazine Bag 153,Magazine,42007313_0247,0247_0045,0045_F001006979,1274.991049
CHECK OUT ITEMS Magazine Bag 153,Magazine,42007313_0247,0247_0045,0045_F001006979,1912.486573
CONDIMENTS Olive Oil Carton Box 62,Olive Oil,42005369_0247,0247_0045,0045_F001006979,1378.232006
CONDIMENTS Olive Oil Carton Box 62,Olive Oil,42005369_0247,0247_0045,0045_F001006979,775.2555032
CONDIMENTS Olive Oil Carton Box 62,Olive Oil,42005369_0247,0247_0045,0045_F001006979,1808.929507
SNACKS Chips Bag 213,Chips,42008902_0009,0009_0045,0045_F001006980,1795.71949
SNACKS Chips Bag 213,Chips,42008902_0009,0009_0045,0045_F001006980,1197.146327
SNACKS Chips Bag 741,Chips,42008902_0009,0009_0045,0045_F001006980,-2794.631146
FROZEN Ice Cream Tub 66,Ice Cream,Z10180_0217,0217_0045,0045_F001006980,2007.717235
FROZEN Ice Cream Tub 66,Ice Cream,Z10180_0217,0217_0045,0045_F001006980,2007.717235
FROZEN Ice Cream Tub 66,Ice Cream,Z10180_0217,0217_0045,0045_F001006980,2007.717235
HOUSEHOLD Surface Cleaners Clamshell 379,Surface Cleaners,Z10844_0217,0217_0045,0045_F001006980,1761.536018
HOUSEHOLD Surface Cleaners Clamshell 827,Surface Cleaners,42002479_0217,0217_0045,0045_F001006980,-646.6475494
CONDIMENTS Olive Oil Bag 203,Olive Oil,42007245_0235,0235_0045,0045_F001006980,3485.877024
CONDIMENTS Olive Oil Bag 341,Olive Oil,42007245_0235,0235_0045,0045_F001006980,2930.593834
CONDIMENTS Olive Oil Bag 341,Olive Oil,42007245_0235,0235_0045,0045_F001006980,732.6484586
PERSONAL CARE Toothpaste Tub 743,Toothpaste,42007284_0235,0235_0045,0045_F001006980,845.8641364
PERSONAL CARE Toothpaste Tub 762,Toothpaste,42007284_0235,0235_0045,0045_F001006980,124.0945227
PERSONAL CARE Toothpaste Tub 780,Toothpaste,42007284_0235,0235_0045,0045_F001006980,1551.370043
DAIRY Butter Bag 280,Butter,42001771_0241,0241_0045,0045_F001006980,13748.79885
DAIRY Butter Bag 478,Butter,42001771_0241,0241_0045,0045_F001006980,7674.265556
DAIRY Butter Bag 651,Butter,42001771_0241,0241_0045,0045_F001006980,6693.16054
DAIRY Butter Carton Box 298,Butter,42009304_0247,0247_0045,0045_F001006980,1087.752518
SNACKS Chips Bag 70,Chips,42008902_0009,0009_0045,0045_F001006981,4122.985806
SNACKS Chips Bag 70,Chips,42008902_0009,0009_0045,0045_F001006981,1832.438136
SNACKS Chips Bag 70,Chips,42008902_0009,0009_0045,0045_F001006981,1832.438136
FROZEN Frozen Pizza Bag 26,Frozen Pizza,42007245_0009,0009_0045,0045_F001006981,688.740715
FROZEN Frozen Pizza Bag 26,Frozen Pizza,42007245_0009,0009_0045,0045_F001006981,344.3703575
FROZEN Frozen Pizza Bag 26,Frozen Pizza,42007245_0009,0009_0045,0045_F001006981,688.740715
FROZEN Ice Cream Tub 56,Ice Cream,Z10180_0217,0217_0045,0045_F001006981,15896.20003
FROZEN Ice Cream Tub 56,Ice Cream,Z10180_0217,0217_0045,0045_F001006981,10786.70716
FROZEN Ice Cream Tub 56,Ice Cream,Z10180_0217,0217_0045,0045_F001006981,6812.657156
INTERNATIONAL CONDIMENTS Mexican Salsa Bag 40,Mexican Salsa,42001113_0217,0217_0045,0045_F001006981,470.1768741
INTERNATIONAL CONDIMENTS Mexican Salsa Bag 40,Mexican Salsa,42001113_0217,0217_0045,0045_F001006981,626.9024988
INTERNATIONAL CONDIMENTS Mexican Salsa Bag 43,Mexican Salsa,42001113_0217,0217_0045,0045_F001006981,610.9361743
HOUSEHOLD Surface Cleaners Clamshell 221,Surface Cleaners,42008505_0217,0217_0045,0045_F001006981,4138.816009
HOUSEHOLD Surface Cleaners Clamshell 221,Surface Cleaners,42008505_0217,0217_0045,0045_F001006981,3239.073399
HOUSEHOLD Surface Cleaners Clamshell 221,Surface Cleaners,42008505_0217,0217_0045,0045_F001006981,1259.639655
HOUSEHOLD Surface Cleaners Clamshell 378,Surface Cleaners,42009314_0217,0217_0045,0045_F001006981,6738.945448
HOUSEHOLD Surface Cleaners Clamshell 378,Surface Cleaners,42009314_0217,0217_0045,0045_F001006981,5391.156358
HOUSEHOLD Surface Cleaners Clamshell 378,Surface Cleaners,42009314_0217,0217_0045,0045_F001006981,4642.384642
HOUSEHOLD Surface Cleaners Clamshell 379,Surface Cleaners,Z10844_0217,0217_0045,0045_F001006981,5813.068859
HOUSEHOLD Surface Cleaners Clamshell 379,Surface Cleaners,Z10844_0217,0217_0045,0045_F001006981,2113.843222
HOUSEHOLD Surface Cleaners Clamshell 463,Surface Cleaners,Z50186_0217,0217_0045,0045_F001006981,1017.249185
HOUSEHOLD Surface Cleaners Clamshell 463,Surface Cleaners,Z50186_0217,0217_0045,0045_F001006981,1284.946339
HOUSEHOLD Surface Cleaners Clamshell 463,Surface Cleaners,Z50186_0217,0217_0045,0045_F001006981,1873.880078
HOUSEHOLD Surface Cleaners Clamshell 824,Surface Cleaners,Z4161_0217,0217_0045,0045_F001006981,8625.646834
HOUSEHOLD Surface Cleaners Clamshell 827,Surface Cleaners,42002479_0217,0217_0045,0045_F001006981,1163.965589
HOUSEHOLD Surface Cleaners Clamshell 827,Surface Cleaners,42002479_0217,0217_0045,0045_F001006981,10540.35506
HOUSEHOLD Surface Cleaners Clamshell 1083,Surface Cleaners,Z10844_0217,0217_0045,0045_F001006981,3153.748592
CONDIMENTS Olive Oil Bag 203,Olive Oil,42007245_0235,0235_0045,0045_F001006981,9411.867965
CONDIMENTS Olive Oil Bag 203,Olive Oil,42007245_0235,0235_0045,0045_F001006981,11851.98188
CONDIMENTS Olive Oil Bag 203,Olive Oil,42007245_0235,0235_0045,0045_F001006981,10109.04337
PERSONAL CARE Toothpaste Tub 181,Toothpaste,42007284_0235,0235_0045,0045_F001006981,862.0211334
PERSONAL CARE Toothpaste Tub 181,Toothpaste,42007284_0235,0235_0045,0045_F001006981,2873.403778
PERSONAL CARE Toothpaste Tub 181,Toothpaste,42007284_0235,0235_0045,0045_F001006981,2011.382645
PERSONAL CARE Toothpaste Tub 213,Toothpaste,42001980_0235,0235_0045,0045_F001006981,3428.532681
PERSONAL CARE Toothpaste Tub 213,Toothpaste,42001980_0235,0235_0045,0045_F001006981,5828.505557
PERSONAL CARE Toothpaste Tub 213,Toothpaste,42001980_0235,0235_0045,0045_F001006981,4114.239217
CONDIMENTS Olive Oil Bag 312,Olive Oil,42001771_0241,0241_0045,0045_F001006981,900.5703493
CONDIMENTS Olive Oil Bag 312,Olive Oil,42001771_0241,0241_0045,0045_F001006981,2701.711048
CONDIMENTS Olive Oil Bag 312,Olive Oil,42001771_0241,0241_0045,0045_F001006981,600.3802329
DAIRY Butter Bag 73,Butter,42007313_0241,0241_0045,0045_F001006981,5592.211733
DAIRY Butter Bag 73,Butter,42007313_0241,0241_0045,0045_F001006981,11184.42347
DAIRY Butter Bag 795,Butter,42007313_0241,0241_0045,0045_F001006981,15178.38634
DAIRY Butter Pod 21,Butter,42003359_0241,0241_0045,0045_F001006981,9246.967121
DAIRY Butter Pod 53,Butter,42003359_0241,0241_0045,0045_F001006981,10519.9695
DAIRY Butter Pod 53,Butter,42003359_0241,0241_0045,0045_F001006981,1262.39634
FROZEN Ice Cream Tub 183,Ice Cream,42001538_0241,0241_0045,0045_F001006981,6662.308752
FROZEN Ice Cream Tub 183,Ice Cream,42001538_0241,0241_0045,0045_F001006981,9327.232252
FROZEN Ice Cream Tub 183,Ice Cream,42001538_0241,0241_0045,0045_F001006981,6662.308752
DAIRY Butter Carton Box 15,Butter,42009304_0247,0247_0045,0045_F001006981,371.5282503
DAIRY Butter Carton Box 15,Butter,42009304_0247,0247_0045,0045_F001006981,2724.540502
DAIRY Butter Carton Box 15,Butter,42009304_0247,0247_0045,0045_F001006981,2600.697752
SNACKS Chips Bag 5,Chips,42007313_0247,0247_0045,0045_F001006981,370.3477952
SNACKS Chips Bag 57,Chips,42007313_0247,0247_0045,0045_F001006981,8403.757033
SNACKS Chips Bag 57,Chips,42007313_0247,0247_0045,0045_F001006981,9604.293752
PERSONAL CARE Toothpaste Carton Box 174,Toothpaste,42001117_0247,0247_0045,0045_F001006981,1054.906836
PERSONAL CARE Toothpaste Carton Box 174,Toothpaste,42001117_0247,0247_0045,0045_F001006981,1714.223608
PERSONAL CARE Toothpaste Carton Box 174,Toothpaste,42001117_0247,0247_0045,0045_F001006981,1714.223608
INTERNATIONAL CONDIMENTS Mexican Salsa Bag 9,Mexican Salsa,42001113_0217,0217_0045,0045_F001006984,20593.57337
INTERNATIONAL CONDIMENTS Mexican Salsa Bag 9,Mexican Salsa,42001113_0217,0217_0045,0045_F001006984,26210.00247
HOUSEHOLD Surface Cleaners Clamshell 1083,Surface Cleaners,Z10844_0217,0217_0045,0045_F001006984,47879.63772
PERSONAL CARE Toothpaste Tub 451,Toothpaste,42001980_0235,0235_0045,0045_F001006984,24252.11928
INTERNATIONAL CONDIMENTS Mexican Salsa Carton Box 240,Mexican Salsa,42009304_0235,0235_0045,0045_F001006984,80.10833437
INTERNATIONAL CONDIMENTS Mexican Salsa Carton Box 240,Mexican Salsa,42009304_0235,0235_0045,0045_F001006984,9012.187617
INTERNATIONAL CONDIMENTS Mexican Salsa Carton Box 240,Mexican Salsa,42009304_0235,0235_0045,0045_F001006984,12016.25016
CONDIMENTS Olive Oil Bag 794,Olive Oil,42001771_0241,0241_0045,0045_F001006984,15166.11521
DAIRY Butter Bag 275,Butter,42001771_0241,0241_0045,0045_F001006990,438.6950714
DAIRY Butter Bag 280,Butter,42001771_0241,0241_0045,0045_F001006990,3437.199713
DAIRY Butter Bag 373,Butter,42007313_0241,0241_0045,0045_F001006990,590.4056986
CONDIMENTS Olive Oil Bag 751,Olive Oil,42005369_0241,0241_0045,0045_F001006990,5414.998567
DAIRY Butter Bag 396,Butter,42007313_0241,0241_0045,0045_F001006990,243.0344914
DAIRY Butter Bag 396,Butter,42007313_0241,0241_0045,0045_F001006990,729.1034741
DAIRY Butter Bag 568,Butter,42001771_0241,0241_0045,0045_F001006990,1692.665999
DAIRY Butter Carton Box 15,Butter,42009304_0247,0247_0045,0045_F001006990,619.2137505
DAIRY Butter Carton Box 15,Butter,42009304_0247,0247_0045,0045_F001006990,0
SNACKS Chips Bag 185,Chips,42008902_0009,0009_0045,0045_F001006994,1448.446901
SNACKS Chips Bag 741,Chips,42008902_0009,0009_0045,0045_F001006994,8383.893438
SNACKS Chips Bag 741,Chips,42008902_0009,0009_0045,0045_F001006994,2235.704917
FROZEN Ice Cream Tub 56,Ice Cream,Z10180_0217,0217_0045,0045_F001006994,4541.771437
FROZEN Ice Cream Tub 66,Ice Cream,Z10180_0217,0217_0045,0045_F001006994,4015.434469
FROZEN Ice Cream Tub 66,Ice Cream,Z10180_0217,0217_0045,0045_F001006994,2007.717235
HOUSEHOLD Surface Cleaners Clamshell 378,Surface Cleaners,42009314_0217,0217_0045,0045_F001006994,4492.630299
HOUSEHOLD Surface Cleaners Clamshell 378,Surface Cleaners,42009314_0217,0217_0045,0045_F001006994,4492.630299
HOUSEHOLD Surface Cleaners Clamshell 379,Surface Cleaners,Z10844_0217,0217_0045,0045_F001006994,1761.536018
HOUSEHOLD Surface Cleaners Clamshell 379,Surface Cleaners,Z10844_0217,0217_0045,0045_F001006994,2818.457629
HOUSEHOLD Surface Cleaners Clamshell 827,Surface Cleaners,42002479_0217,0217_0045,0045_F001006994,1939.942648
HOUSEHOLD Surface Cleaners Clamshell 827,Surface Cleaners,42002479_0217,0217_0045,0045_F001006994,1551.954119
CONDIMENTS Olive Oil Bag 203,Olive Oil,42007245_0235,0235_0045,0045_F001006994,348.5877024
